,Date,Open Price,High Price,Low Price,Close Price,SMA50,SMA5,SMA10,SMA20,SMA100,SMA200
518,736706.0,1873.0,1878.15,1860.0,1865.3,1846.5740000000003,1865.2700000000011,1862.9350000000009,1867.7450000000001,1826.9899999999989,1724.8747500000018
519,736709.0,1869.95,1904.4,1859.85,1897.75,1847.9150000000002,1872.7000000000012,1867.260000000001,1868.9600000000003,1828.4974999999988,1727.2625000000016
520,736710.0,1903.45,1910.0,1885.25,1900.15,1849.346,1879.990000000001,1870.0400000000013,1870.0200000000004,1829.7744999999986,1729.620250000002
522,736711.0,1897.0,1902.55,1887.0,1890.5,1850.682,1885.2500000000007,1873.8250000000012,1870.3200000000004,1831.0544999999986,1731.741750000002
523,736712.0,1924.0,1954.0,1918.05,1934.3,1852.8490000000002,1897.6000000000008,1881.2650000000008,1873.6275000000005,1832.7749999999985,1734.200500000002
525,736713.0,1935.15,1959.9,1919.25,1952.2,1855.336,1914.980000000001,1890.1250000000011,1877.8225000000002,1834.8354999999988,1736.795500000002
526,736716.0,1960.0,1988.0,1953.15,1963.35,1858.1630000000002,1928.100000000001,1900.400000000001,1882.1575,1836.7834999999989,1739.450500000002
528,736717.0,1965.0,1966.7,1943.3,1951.3,1860.9180000000001,1938.330000000001,1909.160000000001,1886.3050000000003,1838.5319999999986,1742.0145000000018
529,736718.0,1952.55,1969.0,1950.6,1957.65,1864.024,1951.760000000001,1918.505000000001,1891.3500000000004,1840.4324999999985,1744.608500000002
530,736719.0,1953.9,1980.0,1950.5,1974.95,1867.5179999999998,1959.8900000000012,1928.7450000000013,1896.1950000000002,1842.6729999999986,1747.312500000002
532,736723.0,1978.0,2006.95,1978.0,1999.65,1871.3569999999997,1969.380000000001,1942.1800000000014,1902.5575000000001,1845.1159999999986,1750.1132500000022
533,736724.0,1997.8,2001.9,1984.15,1995.5,1874.7559999999999,1975.8100000000009,1951.9550000000013,1909.6075,1847.4719999999986,1752.8722500000022
534,736725.0,1989.4,2013.5,1987.0,2005.7,1878.1069999999997,1986.6900000000012,1962.5100000000014,1916.275,1849.8634999999988,1755.6992500000022
535,736726.0,2006.0,2015.0,1985.3,1991.15,1881.0049999999997,1993.3900000000012,1972.5750000000014,1923.2,1851.8984999999989,1758.4710000000023
536,736727.0,1986.0,1989.9,1941.5,1948.0,1882.8599999999997,1988.0000000000011,1973.9450000000015,1927.605,1853.1449999999988,1760.9745000000025
537,736730.0,1918.0,1935.25,1905.85,1913.85,1884.2799999999997,1970.8400000000013,1970.1100000000013,1930.1174999999998,1853.9314999999988,1763.2987500000024
538,736731.0,1860.0,1912.0,1836.3,1896.8,1885.1879999999999,1951.100000000001,1963.4550000000013,1931.9275000000002,1854.4809999999986,1765.4720000000023
540,736732.0,1907.0,1907.0,1862.4,1872.8,1885.493,1924.520000000001,1955.6050000000014,1932.3825000000004,1854.8149999999985,1767.353000000002
542,736733.0,1884.0,1898.6,1866.5,1880.95,1885.8049999999996,1902.480000000001,1947.9350000000013,1933.2200000000005,1855.1349999999986,1769.0925000000022
543,736734.0,1847.9,1864.7,1844.1,1849.5,1885.3289999999997,1882.780000000001,1935.3900000000012,1932.0675000000003,1855.0254999999984,1770.6547500000024
545,736737.0,1860.0,1886.0,1855.15,1876.65,1885.7879999999996,1875.3400000000008,1923.0900000000013,1932.6350000000002,1855.2949999999983,1772.2847500000023
546,736739.0,1889.8,1897.9,1874.65,1883.15,1886.4869999999996,1872.610000000001,1911.8550000000014,1931.9050000000002,1855.637999999998,1773.8575000000026
547,736740.0,1889.7,1894.75,1875.0,1881.9,1887.4429999999993,1874.430000000001,1899.4750000000015,1930.9925000000003,1856.065999999998,1775.5345000000027
548,736741.0,1883.9,1894.85,1875.65,1878.6,1888.6059999999995,1873.960000000001,1888.2200000000012,1930.3975000000003,1856.610999999998,1777.2245000000028
549,736744.0,1882.6,1887.6,1859.05,1878.2,1890.1039999999994,1879.7000000000012,1881.2400000000011,1927.5925,1857.395499999998,1778.894000000003
550,736745.0,1884.75,1885.85,1858.8,1863.2,1891.1749999999995,1877.0100000000014,1876.1750000000015,1923.1425,1858.1044999999983,1780.536000000003
551,736746.0,1867.95,1868.55,1852.2,1857.4,1891.5149999999994,1871.8600000000013,1872.2350000000017,1917.845,1858.9134999999983,1782.162000000003
552,736747.0,1850.0,1860.0,1841.55,1853.2,1891.6509999999994,1866.1200000000015,1870.275000000002,1912.9399999999998,1859.4924999999985,1783.754000000003
553,736748.0,1856.9,1884.85,1850.4,1880.55,1892.8639999999996,1866.5100000000014,1870.2350000000017,1909.0849999999998,1860.2409999999984,1785.478000000003
554,736751.0,1888.1,1914.8,1883.55,1911.55,1894.6679999999997,1873.180000000001,1876.4400000000016,1905.9150000000002,1861.2679999999982,1787.2767500000032
555,736752.0,1914.75,1921.75,1900.0,1902.55,1895.9579999999996,1881.0500000000006,1879.0300000000013,1901.0600000000002,1862.323499999998,1789.0575000000028
556,736753.0,1889.55,1895.45,1878.0,1884.2,1896.1729999999995,1886.410000000001,1879.1350000000014,1895.4950000000001,1863.1794999999981,1790.7202500000028
557,736754.0,1879.3,1893.3,1868.0,1874.35,1896.0809999999997,1890.6400000000008,1878.380000000001,1888.9275000000002,1863.921999999998,1792.3250000000025
558,736758.0,1874.15,1878.0,1858.25,1869.95,1895.7899999999997,1888.5200000000011,1877.5150000000012,1882.8674999999998,1864.6664999999982,1793.8765000000026
560,736759.0,1870.0,1879.9,1839.5,1846.25,1895.3519999999999,1875.4600000000014,1874.320000000001,1877.78,1865.101999999998,1795.3220000000024
561,736760.0,1840.0,1853.4,1828.5,1832.6,1894.638,1861.4700000000016,1871.260000000001,1873.7175,1865.5264999999981,1796.6995000000024
562,736761.0,1839.8,1858.5,1832.0,1852.85,1894.162,1855.2000000000014,1870.8050000000007,1871.5199999999998,1865.8669999999984,1798.1575000000023
564,736762.0,1854.95,1865.25,1844.0,1851.05,1893.816,1850.5400000000013,1870.5900000000006,1870.4324999999997,1865.8694999999984,1799.5327500000024
565,736765.0,1860.2,1869.45,1853.4,1867.25,1894.026,1850.0000000000011,1869.2600000000007,1869.7475,1865.9704999999985,1801.0235000000023
566,736766.0,1867.45,1884.75,1855.0,1860.25,1893.67,1852.800000000001,1864.1300000000006,1870.2849999999999,1866.0604999999985,1802.4910000000025
567,736767.0,1856.0,1867.9,1848.0,1864.5,1893.5120000000002,1859.180000000001,1860.3250000000007,1869.6774999999998,1866.0204999999985,1803.7277500000023
568,736768.0,1865.2,1887.5,1865.2,1880.8,1894.0380000000002,1864.770000000001,1859.9850000000006,1869.56,1866.3444999999983,1805.0017500000022
570,736769.0,1880.0,1881.1,1846.55,1853.0,1893.651,1865.160000000001,1857.8500000000008,1868.1149999999998,1866.2414999999985,1806.107250000002
571,736772.0,1853.0,1860.0,1843.15,1847.25,1893.5430000000001,1861.160000000001,1855.5800000000006,1866.5475,1866.0429999999985,1807.1982500000022
573,736773.0,1845.1,1855.9,1835.25,1839.5,1893.1350000000002,1857.010000000001,1854.9050000000007,1864.6125,1866.4869999999983,1808.2147500000021
574,736774.0,1848.0,1863.2,1843.3,1858.9,1893.0410000000002,1855.8900000000008,1857.535000000001,1864.3975000000003,1867.1224999999984,1809.3662500000023
575,736775.0,1858.9,1880.0,1855.1,1867.75,1893.184,1853.280000000001,1859.025000000001,1864.9150000000002,1867.8894999999984,1810.5337500000023
577,736776.0,1846.65,1853.1,1837.25,1841.55,1892.741,1850.990000000001,1858.0750000000012,1864.3325000000004,1868.1549999999982,1811.5637500000023
579,736779.0,1839.9,1900.0,1833.5,1893.45,1893.326,1860.230000000001,1860.695000000001,1864.9775000000002,1869.0044999999984,1812.8362500000023
581,736780.0,1893.8,1899.0,1876.0,1892.6,1893.727,1870.850000000001,1863.930000000001,1864.03,1869.7184999999984,1814.0952500000024
582,736781.0,1882.95,1899.7,1876.05,1886.1,1894.1430000000003,1876.2900000000013,1866.0900000000008,1863.2074999999998,1870.3584999999982,1815.3020000000022
584,736786.0,1890.5,1935.75,1890.5,1931.2,1894.8120000000001,1888.9800000000014,1871.130000000001,1865.5574999999997,1871.3634999999983,1816.6240000000023
586,736787.0,1923.95,1925.7,1911.0,1915.9,1895.1270000000002,1903.8500000000015,1877.4200000000012,1867.6349999999998,1872.2364999999982,1817.8597500000024
587,736788.0,1912.95,1924.95,1878.45,1883.25,1894.9820000000002,1901.8100000000013,1881.0200000000011,1868.3,1872.831999999998,1818.8925000000024
589,736789.0,1901.3,1914.0,1890.2,1908.9,1894.474,1905.070000000001,1887.9600000000014,1871.4325000000001,1873.661499999998,1820.0810000000024
591,736790.0,1912.2,1926.45,1905.8,1923.4,1893.898,1912.530000000001,1894.4100000000012,1875.9725000000003,1874.6169999999977,1821.3762500000025
593,736793.0,1918.8,1942.0,1916.4,1939.05,1893.4119999999998,1914.1000000000008,1901.5400000000013,1880.2825000000005,1875.7874999999976,1822.7252500000025
595,736794.0,1943.0,1943.0,1913.5,1920.85,1892.8029999999999,1915.0900000000008,1909.4700000000012,1883.7725000000003,1876.860499999998,1823.8650000000023
597,736795.0,1915.9,1920.0,1905.4,1918.85,1892.027,1922.210000000001,1912.010000000001,1886.3525000000002,1878.025499999998,1825.0265000000022
599,736796.0,1916.0,1932.9,1905.9,1928.8,1891.1040000000003,1926.190000000001,1915.630000000001,1889.7800000000002,1879.3109999999976,1826.1770000000022
601,736797.0,1928.0,1940.0,1919.1,1925.0,1889.6110000000003,1926.510000000001,1919.5200000000011,1892.8050000000003,1880.4839999999976,1827.3120000000022
602,736800.0,1920.0,1950.0,1919.85,1942.1,1888.5430000000006,1927.1200000000013,1920.610000000001,1895.8700000000001,1881.6494999999977,1828.629250000002
603,736801.0,1943.5,1951.0,1934.1,1948.5,1887.3990000000006,1932.650000000001,1923.8700000000008,1900.645,1882.7529999999979,1830.0335000000018
604,736802.0,1951.0,1953.5,1930.05,1932.6,1886.2280000000007,1935.400000000001,1928.8050000000007,1904.9125,1883.6164999999978,1831.3642500000017
606,736803.0,1940.0,1944.8,1933.0,1939.0,1886.0480000000007,1937.4400000000012,1931.8150000000005,1909.8875,1884.453999999998,1832.7440000000017
607,736804.0,1941.0,1961.0,1932.15,1955.9,1886.8890000000006,1943.6200000000013,1935.0650000000005,1914.7375,1885.584499999998,1834.2632500000018
608,736807.0,1979.0,1979.0,1860.3,1935.75,1887.6680000000006,1942.350000000001,1934.7350000000006,1918.1375,1886.4279999999978,1835.649000000002
609,736808.0,1935.0,1948.05,1926.0,1935.0,1888.9120000000005,1939.650000000001,1936.1500000000008,1922.81,1887.202499999998,1837.057250000002
610,736809.0,1927.9,1938.0,1912.0,1920.75,1889.7080000000005,1937.280000000001,1936.3400000000008,1924.175,1887.756499999998,1838.417250000002
612,736810.0,1916.8,1939.2,1911.25,1930.25,1891.3230000000005,1935.530000000001,1936.485000000001,1926.0575000000001,1888.325999999998,1839.777750000002
613,736811.0,1933.0,1935.5,1912.5,1923.4,1892.2580000000005,1929.030000000001,1936.3250000000012,1927.9225000000001,1889.0229999999979,1841.058750000002
615,736814.0,1930.0,1954.8,1928.8,1944.3,1893.4810000000007,1930.740000000001,1936.5450000000012,1928.5775000000006,1889.9839999999976,1842.398500000002
616,736816.0,1950.0,1978.0,1946.0,1969.5,1895.2330000000009,1937.6400000000008,1938.6450000000011,1931.2575000000004,1891.3379999999975,1843.8440000000019
617,736817.0,1968.05,1974.9,1946.0,1967.9,1897.0190000000005,1947.0700000000008,1942.1750000000015,1935.4900000000005,1892.8124999999973,1845.2772500000021
618,736818.0,1970.0,1990.0,1966.3,1988.5,1899.2250000000006,1958.7200000000007,1947.1250000000014,1939.4700000000005,1894.6644999999976,1846.8020000000022
619,736821.0,1981.65,1987.3,1975.0,1977.4,1901.5090000000005,1969.520000000001,1949.2750000000015,1942.1700000000005,1896.3419999999976,1848.2892500000023
621,736822.0,1979.25,1979.9,1954.6,1967.05,1903.7020000000007,1974.0700000000008,1952.4050000000013,1943.5700000000004,1897.6084999999975,1849.7127500000022
623,736823.0,1956.15,1980.5,1956.15,1978.4,1906.2060000000006,1975.8500000000008,1956.7450000000015,1946.4475000000007,1898.9284999999975,1851.1870000000024
625,736824.0,1988.6,1999.0,1982.0,1992.7,1908.4490000000005,1980.8100000000009,1963.9400000000016,1950.1400000000006,1900.6564999999975,1852.6890000000026
626,736825.0,1992.7,2017.0,1986.0,2011.75,1910.4530000000004,1985.460000000001,1972.0900000000015,1954.2875000000004,1902.5604999999975,1854.1932500000025
628,736828.0,2017.2,2027.4,2012.4,2021.75,1912.8370000000004,1994.330000000001,1981.9250000000015,1959.1250000000005,1904.3974999999978,1855.7867500000025
630,736829.0,2027.05,2065.0,2026.7,2037.8,1915.9090000000006,2008.480000000001,1991.2750000000015,1963.9100000000005,1906.0409999999974,1857.3002500000025
632,736830.0,2030.55,2049.0,2017.15,2023.35,1918.8890000000006,2017.4700000000012,1996.6600000000012,1967.6525000000006,1907.4849999999974,1858.7187500000023
634,736831.0,2023.85,2044.45,2012.5,2027.75,1922.0450000000005,2024.480000000001,2002.6450000000011,1972.4100000000005,1908.9174999999973,1860.1197500000023
635,736832.0,2024.7,2024.7,2003.5,2012.15,1925.3630000000005,2024.5600000000009,2005.0100000000014,1976.0675000000006,1910.3574999999973,1861.2322500000023
637,736835.0,2016.1,2021.0,1986.05,1993.05,1928.5720000000003,2018.8200000000008,2006.5750000000012,1977.9250000000006,1911.6049999999973,1862.3050000000023
639,736836.0,1998.7,2013.95,1985.5,1989.9,1931.313,2009.240000000001,2008.8600000000013,1980.6325000000008,1912.7374999999975,1863.3325000000023
640,736837.0,1987.8,1994.0,1963.4,1967.5,1933.642,1998.0700000000008,2007.7700000000011,1982.2575000000008,1913.7289999999973,1864.1840000000022
641,736838.0,1967.1,1990.25,1956.35,1986.0,1936.017,1989.7200000000007,2007.100000000001,1985.520000000001,1915.0214999999973,1865.1557500000022
642,736839.0,1990.0,2016.0,1989.9,2008.7,1938.986,1989.030000000001,2006.7950000000012,1989.4425000000006,1916.3279999999975,1866.2995000000021
643,736842.0,2007.8,2052.0,2006.0,2042.2,1942.54,1998.8600000000013,2008.8400000000013,1995.3825000000004,1918.0259999999978,1867.5592500000023
644,736843.0,2038.0,2052.7,2028.8,2032.6,1945.576,2007.4000000000015,2008.320000000001,1999.7975000000001,1919.8069999999977,1868.7795000000021
645,736844.0,2019.7,2053.0,2016.3,2048.35,1949.4830000000002,2023.5700000000015,2010.820000000001,2003.7400000000002,1921.5669999999977,1870.1317500000018
646,736845.0,2100.0,2160.0,2080.0,2139.45,1955.3270000000002,2054.260000000001,2021.9900000000011,2012.3174999999999,1924.434999999998,1872.0067500000018
648,736846.0,2116.0,2138.0,2101.0,2110.6,1960.7490000000003,2074.6400000000012,2031.835000000001,2018.4225,1926.9419999999982,1873.7575000000018
649,736849.0,2150.0,2157.0,2037.95,2046.2,1964.4950000000003,2075.4400000000014,2037.150000000001,2021.8624999999997,1928.7679999999982,1875.2432500000018
651,736850.0,2050.0,2066.95,2023.0,2063.6,1968.4120000000005,2081.6400000000012,2044.520000000001,2026.6899999999994,1930.7979999999982,1876.7752500000017
652,736851.0,2060.2,2064.8,2045.0,2057.35,1972.7280000000005,2083.4400000000014,2053.5050000000006,2030.6374999999994,1932.734499999998,1878.1557500000015
653,736852.0,2073.2,2079.8,2053.2,2062.2,1976.1030000000005,2067.9900000000007,2061.125000000001,2034.1124999999993,1934.714499999998,1879.6397500000014
654,736853.0,2059.0,2061.25,2035.0,2049.35,1979.2380000000005,2055.7400000000007,2065.1900000000005,2035.9924999999992,1936.4824999999983,1881.1257500000013
655,736856.0,2051.9,2062.95,2038.8,2042.3,1982.3620000000003,2054.9600000000005,2065.2000000000003,2037.0199999999993,1938.2524999999982,1882.621250000001
656,736857.0,2051.9,2052.7,2038.4,2043.85,1984.6150000000007,2051.0100000000007,2066.3250000000003,2037.322499999999,1939.7134999999982,1884.105500000001
657,736858.0,2052.0,2054.8,2024.1,2031.45,1986.9260000000006,2045.8300000000006,2064.6350000000007,2037.727499999999,1941.0264999999986,1885.400500000001
658,736859.0,2030.0,2045.0,2025.0,2037.4,1990.0090000000005,2040.8700000000003,2054.4300000000007,2038.2099999999991,1942.4954999999984,1886.7750000000012
